timestamp,open,high,low,close,volume
2025-06-01 09:30:00,151.77,151.89,151.02,151.02,29.337
2025-06-01 09:35:00,151.44,151.45,151.44,151.45,1.0
2025-06-01 09:40:00,151.45,151.45,151.45,151.45,0.0
2025-06-01 09:45:00,151.23,151.24,150.97,151.05,6.091
2025-06-01 09:50:00,151.05,151.05,151.05,151.05,0.0
2025-06-01 09:55:00,151.05,151.05,151.05,151.05,0.0
2025-06-01 10:00:00,151.7,151.76,151.7,151.76,4.728
2025-06-01 10:05:00,151.25,151.25,151.07,151.07,2.302
2025-06-01 10:10:00,151.07,151.07,151.07,151.07,0.0
2025-06-01 10:15:00,151.61,151.61,151.61,151.61,6.595
2025-06-01 10:20:00,151.64,151.64,151.64,151.64,0.049
2025-06-01 10:25:00,151.64,151.64,151.64,151.64,0.0
2025-06-01 10:30:00,151.64,151.64,151.64,151.64,0.0
2025-06-01 10:35:00,151.22,151.22,150.76,150.76,4.921
2025-06-01 10:40:00,150.75,150.75,150.75,150.75,0.15
2025-06-01 10:45:00,150.75,150.75,150.75,150.75,0.0
2025-06-01 10:50:00,150.75,150.75,150.75,150.75,0.0
2025-06-01 10:55:00,151.71,151.71,151.71,151.71,0.098
2025-06-01 11:00:00,151.71,151.71,151.71,151.71,0.0
2025-06-01 11:05:00,151.71,151.71,151.71,151.71,0.0
2025-06-01 11:10:00,151.71,151.71,151.71,151.71,0.0
2025-06-01 11:15:00,151.71,151.71,151.71,151.71,0.0
2025-06-01 11:20:00,151.71,151.71,151.71,151.71,0.0
2025-06-01 11:25:00,151.71,151.71,151.71,151.71,0.0
2025-06-01 11:30:00,151.71,151.71,151.71,151.71,0.0
2025-06-01 11:35:00,151.74,151.74,151.74,151.74,4.065
2025-06-01 11:40:00,151.74,151.74,151.74,151.74,0.0
2025-06-01 11:45:00,151.74,151.74,151.74,151.74,0.0
2025-06-01 11:50:00,152.05,152.19,152.05,152.19,0.429
2025-06-01 11:55:00,152.19,152.19,152.12,152.12,3.039
2025-06-01 12:00:00,152.12,152.12,152.12,152.12,0.0
2025-06-01 12:05:00,151.74,151.74,151.48,151.48,6.621
2025-06-01 12:10:00,151.88,152.05,151.88,152.05,1.695
2025-06-01 12:15:00,152.31,152.31,152.31,152.31,0.638
2025-06-01 12:20:00,152.31,152.31,152.31,152.31,0.0
2025-06-01 12:25:00,152.31,152.31,152.31,152.31,0.0
2025-06-01 12:30:00,151.82,151.82,151.76,151.76,0.746
2025-06-01 12:35:00,151.76,151.76,151.76,151.76,0.0
2025-06-01 12:40:00,151.76,151.76,151.76,151.76,0.0
2025-06-01 12:45:00,150.75,150.75,150.75,150.75,6.379
2025-06-01 12:50:00,151.15,151.15,151.15,151.15,0.033
2025-06-01 12:55:00,151.15,151.15,151.15,151.15,0.0
2025-06-01 13:00:00,151.21,151.21,151.15,151.15,0.093
2025-06-01 13:05:00,151.15,151.15,151.15,151.15,0.0
2025-06-01 13:10:00,151.15,151.15,151.15,151.15,0.0
2025-06-01 13:15:00,151.77,151.77,151.77,151.77,0.152
2025-06-01 13:20:00,151.77,151.77,151.77,151.77,0.0
2025-06-01 13:25:00,151.77,151.77,151.77,151.77,8.863
2025-06-01 13:30:00,151.77,151.77,151.77,151.77,0.0
2025-06-01 13:35:00,151.77,151.77,151.77,151.77,0.0
2025-06-01 13:40:00,151.77,151.77,151.77,151.77,0.0
2025-06-01 13:45:00,152.31,152.31,152.26,152.27,14.798
2025-06-01 13:50:00,152.27,152.27,152.27,152.27,0.0
2025-06-01 13:55:00,152.27,152.27,152.27,152.27,0.0
2025-06-01 14:00:00,152.32,152.46,152.24,152.46,1.939
2025-06-01 14:05:00,152.39,152.79,152.39,152.79,2.593
2025-06-01 14:10:00,153.01,153.01,153.01,153.01,0.222
2025-06-01 14:15:00,153.16,153.17,153.16,153.17,4.127
2025-06-01 14:20:00,153.25,153.25,153.25,153.25,0.97
2025-06-01 14:25:00,153.38,153.68,153.38,153.68,0.335
2025-06-01 14:30:00,153.59,153.59,153.59,153.59,19.768
2025-06-01 14:35:00,153.34,153.34,153.34,153.34,1.181
2025-06-01 14:40:00,153.5,153.5,153.5,153.5,0.007
2025-06-01 14:45:00,153.46,153.46,153.46,153.46,0.034
2025-06-01 14:50:00,153.49,153.5,153.35,153.4,3.309
2025-06-01 14:55:00,153.41,153.41,153.41,153.41,0.261
2025-06-01 15:00:00,153.42,153.42,153.26,153.26,1.189
2025-06-01 15:05:00,153.16,153.16,153.16,153.16,2.973
2025-06-01 15:10:00,153.16,153.17,153.16,153.16,6.436
2025-06-01 15:15:00,153.16,153.8,153.16,153.54,7.62
2025-06-01 15:20:00,153.57,153.99,153.57,153.99,3.997
2025-06-01 15:25:00,154.17,154.4,154.17,154.4,12.494
2025-06-01 15:30:00,154.44,154.52,154.44,154.46,1.509
2025-06-01 15:35:00,154.46,154.46,154.46,154.46,0.0
2025-06-01 15:40:00,154.46,154.46,154.46,154.46,0.0
2025-06-01 15:45:00,154.46,154.46,154.46,154.46,0.0
2025-06-01 15:50:00,153.9,153.9,153.9,153.9,0.01
2025-06-01 15:55:00,153.9,153.9,153.9,153.9,0.0
2025-06-01 16:00:00,153.9,153.9,153.9,153.9,0.0
2025-06-01 16:05:00,154.54,154.84,154.54,154.84,1.397
2025-06-01 16:10:00,154.89,155.62,154.89,155.23,7.113
2025-06-01 16:15:00,155.23,155.23,155.23,155.23,0.0
2025-06-01 16:20:00,155.62,155.62,155.62,155.62,0.33
2025-06-01 16:25:00,155.81,155.85,155.7,155.8,0.858
2025-06-01 16:30:00,155.77,155.77,155.77,155.77,0.723
2025-06-01 16:35:00,155.93,156.2,155.93,156.2,1.358
2025-06-01 16:40:00,156.3,156.56,156.22,156.42,7.502
2025-06-01 16:45:00,156.24,156.24,156.24,156.24,0.007
2025-06-01 16:50:00,156.14,156.14,156.14,156.14,0.1
2025-06-01 16:55:00,156.4,156.4,156.4,156.4,0.496
2025-06-01 17:00:00,156.4,156.4,156.4,156.4,0.0
2025-06-01 17:05:00,156.4,156.4,156.4,156.4,0.0
2025-06-01 17:10:00,155.82,155.83,155.8,155.83,6.438
2025-06-01 17:15:00,155.83,155.83,155.83,155.83,0.0
2025-06-01 17:20:00,155.83,155.83,155.83,155.83,0.0
2025-06-01 17:25:00,155.83,155.83,155.83,155.83,0.0
2025-06-01 17:30:00,156.48,156.48,156.48,156.48,0.894
2025-06-01 17:35:00,156.48,156.48,156.48,156.48,0.0
2025-06-01 17:40:00,156.59,156.59,156.59,156.59,1.267
2025-06-01 17:45:00,156.3,156.3,156.3,156.3,0.034
2025-06-01 17:50:00,156.3,156.3,156.3,156.3,0.0
2025-06-01 17:55:00,156.16,156.16,156.16,156.16,0.031
2025-06-01 18:00:00,156.16,156.16,156.16,156.16,0.0
2025-06-01 18:05:00,155.82,155.82,155.67,155.67,20.0
2025-06-01 18:10:00,155.84,155.84,155.84,155.84,0.259
2025-06-01 18:15:00,155.92,155.92,155.76,155.76,13.163
2025-06-01 18:20:00,155.76,155.76,155.76,155.76,0.0
2025-06-01 18:25:00,155.22,155.22,155.22,155.22,0.015
2025-06-01 18:30:00,154.83,154.83,154.7,154.7,0.569
2025-06-01 18:35:00,154.54,154.54,153.81,153.81,4.514
2025-06-01 18:40:00,153.68,153.68,153.62,153.62,0.317
2025-06-01 18:45:00,153.64,153.64,153.64,153.64,1.166
2025-06-01 18:50:00,153.96,153.96,153.71,153.71,4.482
2025-06-01 18:55:00,154.52,154.56,154.52,154.56,0.059
2025-06-01 19:00:00,154.6,155.28,154.58,155.28,39.544
2025-06-01 19:05:00,155.08,155.09,155.08,155.09,9.716
2025-06-01 19:10:00,154.84,154.84,154.84,154.84,0.321
2025-06-01 19:15:00,154.81,154.81,154.81,154.81,0.346
2025-06-01 19:20:00,155.23,155.23,155.23,155.23,8.415
2025-06-01 19:25:00,155.23,155.23,155.23,155.23,0.0
2025-06-01 19:30:00,155.4,155.4,155.4,155.4,0.054
2025-06-01 19:35:00,155.07,155.07,155.07,155.07,13.071
2025-06-01 19:40:00,155.07,155.07,155.07,155.07,0.0
2025-06-01 19:45:00,155.41,155.61,155.41,155.61,3.842
2025-06-01 19:50:00,155.61,155.61,155.61,155.61,0.0
2025-06-01 19:55:00,155.67,155.67,155.67,155.67,54.963
2025-06-01 20:00:00,155.67,155.67,155.67,155.67,239.264
2025-06-01 20:05:00,155.67,155.67,155.67,155.67,0.0
2025-06-01 20:10:00,155.23,155.23,155.22,155.22,0.576
2025-06-01 20:15:00,155.22,155.22,155.22,155.22,0.0
2025-06-01 20:20:00,155.67,155.67,155.67,155.67,5.571
2025-06-01 20:25:00,155.67,155.67,155.67,155.67,7.091
2025-06-01 20:30:00,155.57,155.67,155.57,155.67,3.567
2025-06-01 20:35:00,155.67,155.81,155.67,155.81,4.787
2025-06-01 20:40:00,155.85,156.07,155.85,156.04,0.567
2025-06-01 20:45:00,156.16,156.16,156.16,156.16,2.725
2025-06-01 20:50:00,156.05,156.05,155.42,155.42,2.058
2025-06-01 20:55:00,155.42,155.42,155.42,155.42,0.0
2025-06-01 21:00:00,156.09,156.09,156.09,156.09,0.319
2025-06-01 21:05:00,156.01,156.33,156.01,156.33,0.374
2025-06-01 21:10:00,156.31,156.33,156.31,156.33,0.406
2025-06-01 21:15:00,156.38,156.38,156.38,156.38,0.668
2025-06-01 21:20:00,156.56,156.56,156.56,156.56,0.345
2025-06-01 21:25:00,156.65,156.67,156.65,156.67,0.094
2025-06-01 21:30:00,156.69,156.94,156.69,156.94,0.98
2025-06-01 21:35:00,156.96,156.97,156.96,156.97,1.3
2025-06-01 21:40:00,156.97,156.97,156.97,156.97,0.0
2025-06-01 21:45:00,156.8,156.8,156.59,156.59,1.124
2025-06-01 21:50:00,156.87,156.87,156.87,156.87,1.587
2025-06-01 21:55:00,156.88,156.88,156.88,156.88,6.114
2025-06-01 22:00:00,156.98,157.08,156.98,157.08,0.76
2025-06-01 22:05:00,157.08,157.08,157.08,157.08,0.0
2025-06-01 22:10:00,157.09,157.21,157.09,157.21,0.154
2025-06-01 22:15:00,157.22,157.22,156.85,156.85,5.713
2025-06-01 22:20:00,156.85,156.85,156.85,156.85,0.0
2025-06-01 22:25:00,156.84,156.84,156.84,156.84,0.482
2025-06-01 22:30:00,156.87,156.87,156.87,156.87,5.476
2025-06-01 22:35:00,156.87,156.87,156.87,156.87,0.0
2025-06-01 22:40:00,156.87,156.87,156.87,156.87,0.0
2025-06-01 22:45:00,156.87,156.87,156.87,156.87,0.0
2025-06-01 22:50:00,156.44,156.92,156.43,156.92,2.679
2025-06-01 22:55:00,156.92,156.92,156.92,156.92,0.0
2025-06-01 23:00:00,157.22,157.64,157.22,157.64,12.1
2025-06-01 23:05:00,157.7,157.71,157.7,157.71,1.283
2025-06-01 23:10:00,157.81,157.87,157.57,157.87,6.281
2025-06-01 23:15:00,157.41,157.41,157.39,157.4,2.838
2025-06-01 23:20:00,157.4,157.4,157.4,157.4,0.0
2025-06-01 23:25:00,157.4,157.4,157.4,157.4,0.0
2025-06-01 23:30:00,157.33,157.33,157.33,157.33,0.159
2025-06-01 23:35:00,157.59,157.59,157.59,157.59,0.34
2025-06-01 23:40:00,157.61,157.61,157.61,157.61,0.07
2025-06-01 23:45:00,157.61,157.61,157.61,157.61,0.0
2025-06-01 23:50:00,157.74,157.75,157.65,157.71,3.296
2025-06-01 23:55:00,157.71,157.71,157.71,157.71,0.0
2025-06-02 00:00:00,157.74,157.74,157.65,157.65,24.441
2025-06-02 00:05:00,157.53,157.53,157.33,157.33,7.202
2025-06-02 00:10:00,157.58,157.65,157.58,157.65,44.818
2025-06-02 00:15:00,157.62,158.04,157.62,157.91,32.73
2025-06-02 00:20:00,157.32,157.32,157.32,157.32,0.054
2025-06-02 00:25:00,157.62,157.62,157.49,157.49,10.021
2025-06-02 00:30:00,157.56,157.56,157.56,157.56,0.081
2025-06-02 00:35:00,157.61,157.61,157.61,157.61,0.032
2025-06-02 00:40:00,157.61,157.61,157.61,157.61,0.0
2025-06-02 00:45:00,157.73,157.73,157.65,157.65,9.164
2025-06-02 00:50:00,157.68,157.93,157.68,157.93,0.377
2025-06-02 00:55:00,157.93,157.93,157.93,157.93,0.465
2025-06-02 01:00:00,157.93,157.93,157.93,157.93,0.0
2025-06-02 01:05:00,158.23,158.72,158.23,158.71,7.378
2025-06-02 01:10:00,158.58,158.76,158.58,158.76,10.344
2025-06-02 01:15:00,158.47,158.47,158.47,158.47,0.338
2025-06-02 01:20:00,158.47,158.47,158.47,158.47,0.0
2025-06-02 01:25:00,158.47,158.47,158.47,158.47,0.0
2025-06-02 01:30:00,158.17,158.17,158.17,158.17,2.977
2025-06-02 01:35:00,158.46,158.46,158.4,158.4,1.074
2025-06-02 01:40:00,158.4,158.4,158.4,158.4,0.0
2025-06-02 01:45:00,158.4,158.4,158.4,158.4,0.0
2025-06-02 01:50:00,158.4,158.4,158.4,158.4,0.0
2025-06-02 01:55:00,158.4,158.4,158.4,158.4,0.0
2025-06-02 02:00:00,158.4,158.4,158.4,158.4,0.0
2025-06-02 02:05:00,158.4,158.4,158.4,158.4,0.0
2025-06-02 02:10:00,157.3,157.3,157.3,157.3,162.627
2025-06-02 02:15:00,157.3,157.3,157.3,157.3,0.0
2025-06-02 02:20:00,157.09,157.15,157.09,157.15,5.015
2025-06-02 02:25:00,157.12,157.12,156.98,156.98,20.961
2025-06-02 02:30:00,156.98,156.98,156.98,156.98,0.0
2025-06-02 02:35:00,157.52,157.53,157.52,157.53,2.74
2025-06-02 02:40:00,157.53,157.53,157.53,157.53,0.0
2025-06-02 02:45:00,157.06,157.06,157.06,157.06,0.069
2025-06-02 02:50:00,156.99,156.99,156.78,156.78,3.169
2025-06-02 02:55:00,156.78,156.78,156.78,156.78,0.0
2025-06-02 03:00:00,156.82,156.82,156.56,156.56,0.854
2025-06-02 03:05:00,156.33,156.33,156.16,156.16,0.678
2025-06-02 03:10:00,156.07,156.07,155.86,155.86,12.487
2025-06-02 03:15:00,155.9,155.9,155.79,155.79,6.909
2025-06-02 03:20:00,155.46,155.46,155.46,155.46,0.217
2025-06-02 03:25:00,155.81,155.81,155.81,155.81,0.997
2025-06-02 03:30:00,155.81,155.81,155.81,155.81,0.0
2025-06-02 03:35:00,155.81,155.81,155.81,155.81,0.0
2025-06-02 03:40:00,155.81,155.81,155.81,155.81,0.0
2025-06-02 03:45:00,156.0,156.0,155.81,155.81,0.504
2025-06-02 03:50:00,155.69,155.69,155.69,155.69,0.62
2025-06-02 03:55:00,155.42,155.42,155.42,155.42,0.016
2025-06-02 04:00:00,155.44,155.44,155.44,155.44,0.016
2025-06-02 04:05:00,155.73,155.73,155.73,155.73,0.122
2025-06-02 04:10:00,155.56,155.56,155.56,155.56,4.297
2025-06-02 04:15:00,155.56,155.56,155.56,155.56,0.0
2025-06-02 04:20:00,156.03,156.03,156.03,156.03,0.636
2025-06-02 04:25:00,156.0,156.0,156.0,156.0,0.097
2025-06-02 04:30:00,156.0,156.0,156.0,156.0,0.0
2025-06-02 04:35:00,156.0,156.0,156.0,156.0,0.0
2025-06-02 04:40:00,155.99,155.99,155.99,155.99,11.3
2025-06-02 04:45:00,155.99,155.99,155.99,155.99,0.0
2025-06-02 04:50:00,155.41,155.41,155.13,155.13,12.062
2025-06-02 04:55:00,155.13,155.13,155.13,155.13,0.0
2025-06-02 05:00:00,155.37,155.37,155.37,155.37,0.032
2025-06-02 05:05:00,155.59,155.64,155.59,155.64,11.219
2025-06-02 05:10:00,155.64,155.64,155.64,155.64,0.0
2025-06-02 05:15:00,155.64,155.64,155.64,155.64,0.0
2025-06-02 05:20:00,155.64,155.64,155.64,155.64,0.0
2025-06-02 05:25:00,155.82,155.82,155.78,155.78,0.095
2025-06-02 05:30:00,155.76,155.76,155.76,155.76,0.391
2025-06-02 05:35:00,155.38,155.38,155.37,155.37,3.576
2025-06-02 05:40:00,155.11,155.11,155.0,155.0,0.778
2025-06-02 05:45:00,154.94,154.94,154.83,154.83,0.553
2025-06-02 05:50:00,154.83,154.83,154.83,154.83,0.0
2025-06-02 05:55:00,155.31,155.31,155.31,155.31,6.648
2025-06-02 06:00:00,155.31,155.31,155.31,155.31,0.0
2025-06-02 06:05:00,155.31,155.31,155.31,155.31,0.0
2025-06-02 06:10:00,155.31,155.31,155.31,155.31,0.0
2025-06-02 06:15:00,154.77,154.77,154.77,154.77,0.19
2025-06-02 06:20:00,154.77,154.77,154.77,154.77,0.0
2025-06-02 06:25:00,155.35,155.35,155.35,155.35,1.029
2025-06-02 06:30:00,155.75,155.75,155.75,155.75,0.481
2025-06-02 06:35:00,155.75,155.75,155.75,155.75,0.0
2025-06-02 06:40:00,155.85,155.85,155.85,155.85,0.152
2025-06-02 06:45:00,155.85,155.85,155.85,155.85,0.0
2025-06-02 06:50:00,155.78,155.78,155.78,155.78,0.009
2025-06-02 06:55:00,155.78,155.78,155.78,155.78,0.0
2025-06-02 07:00:00,156.16,156.16,156.16,156.16,0.015
2025-06-02 07:05:00,156.16,156.16,156.16,156.16,0.0
2025-06-02 07:10:00,156.16,156.16,156.16,156.16,0.0
2025-06-02 07:15:00,156.52,156.52,156.52,156.52,0.821
2025-06-02 07:20:00,156.52,156.52,156.52,156.52,0.0
2025-06-02 07:25:00,155.97,155.97,155.97,155.97,0.212
2025-06-02 07:30:00,155.92,155.92,155.92,155.92,0.031
2025-06-02 07:35:00,155.92,155.92,155.92,155.92,0.0
2025-06-02 07:40:00,155.92,155.92,155.92,155.92,0.0
2025-06-02 07:45:00,155.92,155.92,155.92,155.92,0.0
2025-06-02 07:50:00,155.65,155.65,155.65,155.65,0.69
2025-06-02 07:55:00,155.65,155.65,155.65,155.65,0.0
2025-06-02 08:00:00,155.53,155.53,155.43,155.45,6.669
2025-06-02 08:05:00,155.45,155.45,155.45,155.45,0.0
2025-06-02 08:10:00,155.45,155.45,155.45,155.45,0.0
2025-06-02 08:15:00,155.45,155.45,155.45,155.45,0.0
2025-06-02 08:20:00,155.79,155.99,155.79,155.99,0.359
2025-06-02 08:25:00,155.99,155.99,155.99,155.99,0.091
2025-06-02 08:30:00,155.99,155.99,155.99,155.99,0.0
2025-06-02 08:35:00,155.99,155.99,155.99,155.99,0.0
2025-06-02 08:40:00,155.22,155.22,155.22,155.22,0.015
2025-06-02 08:45:00,155.09,155.09,155.09,155.09,0.064
2025-06-02 08:50:00,154.83,154.83,154.49,154.49,0.84
2025-06-02 08:55:00,154.49,154.49,154.49,154.49,0.0
2025-06-02 09:00:00,154.88,154.88,153.94,154.03,17.158
2025-06-02 09:05:00,153.86,153.86,153.81,153.81,1.316
2025-06-02 09:10:00,153.7,153.7,153.62,153.62,2.696
2025-06-02 09:15:00,153.62,153.62,153.62,153.62,0.0
2025-06-02 09:20:00,153.62,153.62,153.62,153.62,0.0
2025-06-02 09:25:00,153.62,153.62,153.62,153.62,0.0
2025-06-02 09:30:00,153.93,153.93,153.93,153.93,0.121
2025-06-02 09:35:00,153.93,153.93,153.93,153.93,0.0
2025-06-02 09:40:00,153.93,153.93,153.93,153.93,0.0
2025-06-02 09:45:00,153.48,153.48,153.44,153.44,0.53
2025-06-02 09:50:00,153.38,153.38,153.38,153.38,0.016
2025-06-02 09:55:00,153.59,153.59,153.55,153.55,3.089
2025-06-02 10:00:00,153.21,153.21,153.13,153.13,49.396
2025-06-02 10:05:00,153.13,153.13,153.13,153.13,0.0
2025-06-02 10:10:00,153.13,153.13,153.13,153.13,0.0
2025-06-02 10:15:00,153.13,153.13,153.13,153.13,0.0
2025-06-02 10:20:00,153.39,153.39,153.39,153.39,0.01
2025-06-02 10:25:00,153.39,153.39,153.39,153.39,0.0
2025-06-02 10:30:00,153.39,153.39,153.39,153.39,0.0
2025-06-02 10:35:00,153.39,153.39,153.39,153.39,0.0
2025-06-02 10:40:00,154.12,154.12,154.12,154.12,0.324
2025-06-02 10:45:00,153.94,153.94,153.94,153.94,3.25
2025-06-02 10:50:00,153.94,153.94,153.94,153.94,0.0
2025-06-02 10:55:00,154.19,154.2,154.19,154.2,0.991
2025-06-02 11:00:00,154.2,154.2,154.2,154.2,0.0
2025-06-02 11:05:00,154.2,154.2,154.2,154.2,0.0
2025-06-02 11:10:00,154.3,154.3,154.3,154.3,0.016
